username,rating,comment
lusifibrianti,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:banget

Ringan banget, tapi lumayan buat anak karaokean"
d*****2,5,Dapat berfungsi dengan baik... Pengemasan dan pengiriman cepat.. Terima kasih... 😊🤩
rvdh42l_xk,5,Barangnya bagus dan berfungsi dengan baik respon penjual jg cepet mantap terimakasih
z3qlrmpie6,4,"Fitur Terbaik:suaranya bagus

Termasuk murah dengan kualitas yang bagus"
rizkysenior938,5,"Fitur Terbaik:desain bagus dan menarik
Sepadan dengan Harga:toko lainnya"
w*****h,5,"Fitur Terbaik:good
Sepadan dengan Harga:good

Bagus mic jga keras"
shelvianenoverita,5,"MantuL  , barang datang langsung di eksekusi 👍👍pengiriman nya cpet bgt  ."
etynoviani,4,produk sesuai pesanan pengiriman lumayan cepat respon penjual lumayan baik terima kasih
xj.jaii_,5,"Alhamdulillah dh sampe barangnya bagus, harga murah cepet pengiriman dan pengemasan nya makasih."
momon80,5,"Fitur Terbaik:untuk memutar device dari hand phone
Sepadan dengan Harga:harga tergolong murah. suara oke

Terima kasih semuanya. Salam sukses"
f*****i,2,"Klo pengiriman sangat cepat 👍
Tapi Yg 2 kondisinya baik
Yg 1nya mati,
saya kira batrenya yg rusak,g taunya mesin nya yg bermasalah
Gpp lah yg penting saya kasih bintang 2 aja
Maaf boss..."
yxvb7l9ilk,5,"Pengiriman aman,,cepat,,barang berfungsi dengan baik,,oke pokoknya👍👍👍👍👍👍"
nhurraziizah,3,"Lumayan sih cocok dg harganya
Tpi sayang kdang hidup kadang mati"
l*****6,3,"Sepadan dengan Harga:murah

Speaker berfungsi dgn baik, cuman mic 🎤 nya nggk bisa di gunakan🥲, dan packinganya kurang safety, nggk ada bubble wrap, mungkin krna murah ya"
hilmimuliana,5,"Sepadan dengan Harga:iya
Fitur Terbaik:ok

Paketnya sudah diterima sesuai pesanan terimakasih ☺️ speaker blotothnya bagus banget berfungsi dengan baik tapi saya kira yang besar tapi ini lucu banget🤣🤣 tapi nggak papa lah sesuai dengan harga lah sukses terus kakak 🤗"
ghazimaulana.4519,5,"Sepadan dengan Harga:oke

lumayan lah suara juga lumayan
mic berfungsi dengan baik
semoga awet"
jokosunarko08,5,"Fitur Terbaik:baik dan bagus
Sepadan dengan Harga:sepadan dengan hrg"
diyahasri,5,Barang sampai dengan selamat tanpa cacat. Suara keras.
risarich1208,5,Harga sesuai kualitas nya buat harga segitu okelah makasih buat penjualnya dan Abang kurir sukses selalu
a*****8,5,"Sepadan dengan Harga:Sesuai harga

Sangat sesuai dengan harga yang murah tapi cukup memuaskan"
z9ur87ob5h,5,"Sepadan dengan Harga:toko
Fitur Terbaik:mantap

Terimakasih kak suara speaker nya jernih dan kencang bagus bngt semoga laris manis y kak tpi sayang speaker ny datangnya telat hari ini Bru sampe jd kmren jum,at buat acara hafal Alquran pke mic doang y dah g pp semoga sukses selalu makasih bang kurirnya 😊"
fiqihayukurniasari067,5,"Fitur Terbaik:barang sesuai deskripsi, mic nya juga oke
Sepadan dengan Harga:sepadan dengan harga, lebih murah daripada beli di dekat rumah

Barang sesuai deskripsi, Agak kecewa dengan prosesnya yang lama dan seller yang tidak fast respon. Tapi overall pelayanan bagus.
Terima kasih seller, bintang 5 meluncur"
dewisintas17,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sesuai

Mantaplah... Pengamanan ekstra agar tidak penyok"
suciati77302_,5,"Sepadan dengan Harga:cukup murah
Fitur Terbaik:ya

Alkamdulillah produk nya sudah sampai pengiriman nya lumayan cepat harga cukup murah"
inaramaghfiroturohmah05,5,"Fitur Terbaik:prodak oke
Sepadan dengan Harga:harga merakyat

Suaranya juga oke
Barang nya enteng
Pengiriman cepat
Semoga awet dan bermanfaat bagi anak saya"
j*****0,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:iya

Bagus, moga awet
 Pengiriman cepet. Thanks kak. Bagus"
blok.m150,5,"Kualitas produk belum di coba , tapi semoga aja awet ,, pengiriman cepat ,, penjual good respon ,,"
via_mollent14,5,"Sepadan dengan Harga:okey
Fitur Terbaik:okey

Thank u ..barang sudah sampai dengan selamat ..buat karaoke anak2 dirumah"
iin_mutmainah_94,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sesuai

Barang dah nyampek .bagus dan sesuai harga .ok selanjutnya bisa beli laghi...."
flanel_,5,Barangnya lumayan  bagus dan baiklah. Terimakasih. Pengiriman cepat juga. Ya
elifunsiyah,5,"Fitur Terbaik:lampu lighting
Sepadan dengan Harga:sesuai dengan harga

Barang sampai dengan selamat dan aman"
adumedia,5,"Untuk harga segini lumayan lah... Barang bagus... Kualitas oke, nggebrek2 dikit ndak papa lah..."
adzraamellia,5,"menurut aku dengan harga segitu worthit parah gaiss , produk nya bener bener sesuai ekspektasii huhu 😍"
d*****0,5,Fitur Terbaik:lumayannnn bagus dngan hrga segitu😁🤣🙏❤
c*****m,5,"paket diterima dengan baik, pengemasan baik, pengiriman baik. Terima kasih semoga sukses selalu"
s*****n,5,"Mini imut imut gitu, bisa dibawa kemana2, suaranya juga lumayan keras"
_tartb0nfa,3,"Fitur Terbaik:kecil banget ukurannya buset dah
Sepadan dengan Harga:harganya murah tapi barangnya kecil sangat

Ya ampun barangnya kecil banget 
Kira agak besar an barangnya 
Ya mau gimna lagi 
Hedeh"
ummucangky,5,"barangnya bagus, kualitas lumayan lah dengan harganya yg terjangkau....."
natural.nusantara21,5,"Fitur Terbaik:lengkap.. berfungsi
Sepadan dengan Harga:harga sangat terjangkau

Ini beli yang kedua kalinya.. .. terimakasih seller.. kmaren pesen sehari langsung dtang.."
nuril_miliyana0905,5,"Fitur Terbaik:bisa buat karaoke mamanya
Sepadan dengan Harga:worth it dsngan harga segitu

Bagus , semua bisa nyala . Dan suaranya juga keras"
anggrag,5,"Alhamdulillah bagus , oke
Barang sampai dengan selamat dan aman Pengemasan baik dan pengiriman cepaaaaat"
f*****1,5,"Fitur Terbaik:bagus kok bagus banget
Sepadan dengan Harga:sepadan dengan harga nya

Pengiriman lumayan cepet makasih"
alifa_store21,5,"Sepadan dengan Harga:cukup lumayan
Fitur Terbaik:lumayan

barang sampai dengan selamat baik makasih semoga aman dan tahan lama"
hanenputrii,5,"Bagus sekali,,saya suka banget bisa jadi langganan nh,,pengirimnya juga cepat banget ,,trima kasih"
khoirotinnisaali,5,"Fitur Terbaik:lumayan bagus
Sepadan dengan Harga:lumanyan murah

Sudah di coba produk berfusing dg baik , meskipun pengiriman nya Tdak di tambahi bubble wrap untung aman tidak ada pecah
Cuman pengemasan nya yg lama pdhl SMA Surabaya nya
Thx brang nya okeh"
ariyantii0777,4,"Kualitas ok, suara juga lumayan keras, mic juga baik, kurir ramah"
saadahsaad1989,5,"Fitur Terbaik:baik

Suara nyaring....bisa digunakan untuk mengajar didalam kelas...anakku jg suka...."
ambarsilfia_,5,"produknya bagus bgt, Alhamdulillah gaada cacat, mic okay, speaker okay  suara juga jernih.. ngga akan nyesel ko yg mau beli ✨🌺 terimakasih, semoga selalu amanah spt ini 😊 note: mohon maaf kalau videonya agak gj, focus on sound aja yaa hihi"
n*****3,5,"Fitur Terbaik:lumayan

Cocok untuk karaoke ,dan bagus pokoknya rekomended"
r*****i,5,"Sepadan dengan Harga:sepadan banget
Fitur Terbaik:speaker bluetooth portabel plus mic mini

Lucuu banget mini bisa dibawa kemana2. Udah dicoba bisa connect sama hp lewat bluetooth. Bisa juga pakek USB, card.. mantap bagus barang oke bisa dipake"
k*****3,5,"Fitur Terbaik:iyes
Sepadan dengan Harga:banget

Penjualnya bener-bener amanah bangettt. 
Minta secepatnya dikirim, eh beneran di kirim cpt donggggg. 
1 hari nyampek. Terharu. 
Makasih banyak kak. 
Semoga makin larisss"
benilesi,5,"Fitur Terbaik:berpungsi dengan baik
Sepadan dengan Harga:sepadan dengan harga"
a*****y,5,"Sepadan dengan Harga:sesuai dg harga
Fitur Terbaik:baik"
a*****7,5,"Sepadan dengan Harga:ya
Fitur Terbaik:sedang

Barang sudah diterima dengan baik terimakasih bosku"
2903er,5,"T.O.P BANGET. Suara bagus, kencang, cukup besar (diluar prediksi saya). Semoga awet.."
i*****5,5,"Sepadan dengan Harga:ini sangat sangat bagus
Fitur Terbaik:sangat bagus

Suaranya jangan jernih dan sangat bagus mengubah mood dan langsung semangat 

Produk terbaik"
dedelala175,5,Terimakasih Kk Paket sampai dengan selamat... Packing an Aman Ada Arahan jngn di Banting... Semua nya Normal Fungsi semua. Harga Terjangkau.... 💕
sellasoedikin,5,Ini order yang kedua kalinya anakku suka banget bentuknya mini lucu okelah
k*****i,5,"Sepadan dengan Harga:Sepadan

Lumayan dengan harga segitu biarpun kadang suara pecah tetep seneng sih buat hiburan dirumah klo lagi suntuk, kadang keluar suara kaya ngeprint gitu gatau dah itu suara apaan, semoga aja awet🙆🏻‍♀️"
r*****2,5,"Fitur Terbaik:baik
Sepadan dengan Harga:betul

Bagus.. pengiriman cepat... toko fast respon.. barang baguss"
rukhyatiyat627,5,Bagus bangetttt Dengan harga murah dapat barang baguss..lumayan buat denger EN lagu pas jualan hehehe
milocell123,5,Brang datang sesuai dengan pesanan n deskripsi...harga sangat buat langganan....puas banget pkoknya....makasih
hildhabelberry,5,"Fitur Terbaik:oke semua😍
Sepadan dengan Harga:worth it lah yaaa dgn harga segitu👏

Packing aman...saat dibuka semua berfungsi dgn baik🤩🤩🤩suaranya juga mayan kenceng lohhh
Thx seller semoga lebih baik kedepannya"
w*****t,5,Barang sudah sampai dengan selamat kerdus nya agak penyok dikit tapi dalam nya gapapa kok terimakasih ya
karinaanjani293,4,"Alhamdulillah paket sudah sampai, pengiriman cepat, sayangnya sound yang di dalam lepas ga nempel, mungkin karna tidak di beri bubble wrap jadi pengemasan kurang aman sehingga barang ada kerusakan. Mohon di tingkatkan lagi🙏🏻"
b*****1,5,Barangnya bagus dan lengkap dgn mic nya. Trmksh yg sgt bnyk kpd penjual. Semoga dimudahkan rezekinya.......
tiarameiliasetya,5,"Sepadan dengan Harga:sesuai lah bissmilah buat latihan

Walaupun kecil tapi suara okeeee"
r*****y,5,Barangnya lengkap dan berfungsi dengan baik packingnya okk lahh lumayan tdk ada yg rusak 👍
sellynviana,5,"Produkk sampai dengan selamat 
Pengiriman cepat 
Barangnya juga bagus
Terimakasih"
aprillianantoine,5,"Barang dateng sehat semua. 

Semua sistem berfungsi dengan baik. Semoga awet. 
Matur suwun bos."
r*****1,5,"Sangat memuaskan,,barang datang sesuai dg pesanan..sangat tidak mengecewakan....barangnya juga cepat sampai"
anafadila038,2,"Barang dari depan bagus,tapi dilihat dalamnya kocak semua tidak sesuai gambarnya,penjual tidak amanah"
uqie_ahmed71,5,"Alhamdulillah.. Brgnya udah dtng..
Hrg jg terjangkau skali
InsyaAlloh kalo ada orderan lg.bs buat langganan nih..hehe"
4h91h00n65,5,"Fitur Terbaik:bagus

Bagus banget maik nya ndak bisa dipake"
gusrachman,5,"Fitur Terbaik:baik
Sepadan dengan Harga:ya

Lumayan buat hiburan, moga bermanfaat"
galuh_candragita,5,"Pengiriman cepat bangett, barang berfungsi semua sesuai dengan harga lah yaa terimakasih seller!"
riofebrian977,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:ya

Bagus dan sesuai dengan harga.."
afin_sandi22,5,"Pengiriman cepat,sesuwai harapan,semoga awet"
amynjts,5,"Fitur Terbaik:good
Sepadan dengan Harga:iyah

Wkwkwk lucu deh kak 😂 kecil2  maaci ya micnya jg jos sesuai harganyah ❤️"
d*****9,5,"Pengemasan rapi buble tebal, pengiriman cepat
Sudah di coba nyala, terimakasih seller"
hanaarfa,5,Bagus Produknya Suaranya Juga Mantab... Meski Harganya Murah... Syukak Pokoknya
sitizubaidah_123,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:murah meriah bagus

Suka banget Mayan buat hiburan pas lagi nyetrika.....🤣🤣🤣"
nima_hasan82,4,"Respon penjual cepat, barang oke sesuai pesanan, harga selerr"
inayatulmufidah44,4,Suka pengiriman lumayan cepat cuma sayangnya mik nya ga bisa sering eror tapi suka aja semoga miknya bisa di benerin
niasamsuddin,5,"Sepadan dengan Harga:sangat baik

Produk original
Pengiriman cepat
Sangat memuaskan
Barang original
Suka banget makasih seller👍🥰"
watikarin88,5,"Sepadan dengan Harga:mantap sekali suara nya makasih penjual

Pengiriman annya cepat dan rapi gak ada kerusakan seller nya the best 👍"
erlitakayla131,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:banget

Dg harga segitu kualitasnya ok bangett makasih"
criescries,5,"Fitur Terbaik:barang ok

barang bagus harga murah kurir ramah thanks soppe☺️"
d*****0,5,"Fitur Terbaik:yaring suaranya
Sepadan dengan Harga:sepadan

Minusnya cmn g ad bubble wrapnya..selain itu baik..."
riskanaajja,5,"warna random, produk bagus suara jos  semoga konsumenq puas... semoga orderanq lancar dan mau pesan ditoko ini lgi"
musyarrofahelzaen,1,Kecewaaaa barangnya rusakkkk trs penjual gc mw ganti lagi lain kali jangam gtu kak
rsr4uwh9m2,5,"Trmksih paketx sdh sampai,, ,, suarax sangat nyaring sekali ,pokokx is the best,,🙏🙏☺️☺️"
santuyyyyyyyy23,5,Mantapp suara kualitas dan lain² mantapp pokoknyaa.. terimakasih semogaa bisa di pakai lama.. sukses terus untuk jualannnya
astuti090199,5,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:murah dan keren

Suka bangeeeet!! Sesuai gambar dan suaranya jernih jg keras. Jd puas dpke deh. Mksh bnyk."
qurrotulayun29,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai

Bagus bagus bagus sesuai sesuai sesuai"
hikmah123_.,5,"Pengiriman bagus, respon seller bagus, barangnya mungil dan ringan, tidak berat,so, bisa dimasukkan tas dan mudah dibawa kemana. Suara cukup keras. Semoga awet. Makasi"
r*****e,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan, murah banget

Suka banget, lumayan buat karaoke an di rumah, harga juga murah bangettt😍"
ummusyifatsaqif,5,"Fitur Terbaik:ngebasnya ok
Sepadan dengan Harga:sepadan

Dengan harga segitu lumayanlah bisa buat ndengerin ngaji dirumah"
erifitria15,5,"Pengiriman cepat, pengemasan rapi, baguss bangett lumayan buat mendengarkan musik di rumah,"
t*****9,5,Bhagus realpic alhamdulilah berfungsi smua makasih 🥰
irxvonia3i,4,"Sepadan dengan Harga:bagus
Fitur Terbaik:baik

Baik berfungsi semua"
m*****l,5,Produk di kirim sesuai pesanan pelayanan baik pengiriman cepat terimakasih
m*****o,1,"Fitur Terbaik:produk pecah bagian baut dalam sehingga speaker lepas. lain kali mengirim produk bautnya diperkuat.

Karena rusak mungkin saat pengiriman speaker part yang bermagnet copot dan masih bisa diperbaiki hanya saja akan ada biaya tambahan solder dan timah, dan lem bakar."
k*****9,5,"Fitur Terbaik:baik
Sepadan dengan Harga:harga murah kualitas bagus

Semua sudah dicek berfungsi dengan baik. .next order lagi"
cici_fanny27,5,"Fitur Terbaik:bagus banget dan suaranya kenceng juga
Sepadan dengan Harga:iyaa

Thank u kak barangnya sampai dengan aman, suaranya jelas dan keras juga🙏🏻☺☺"
5r7j8vekx3,5,"Fitur Terbaik:barang aman
Sepadan dengan Harga:murah sesuai dengan produk"
koleksiarie,4,"Barang sudah datang
Berfungsi dengan baik
Hanya saja pengepakan rawan
Ga pakai pelindung apa2
Cuma mic dikasih buble wrap satu lapis aja
Untungsemuanya baik baik saja
Trim seller
Trims kurir"
inamerdawati,3,"Sepadan dengan Harga:lumayan....

Sedikit kecewa karna pas datang barang g bisa dipake.... Saya keluar biaya lg buat benerin.... Anak kadung kesusu make jadi g jadi pengembalian..... Untuk pengiriman cepat...."
n*****i,4,"Fitur Terbaik:cocok untuk anak karaokean tapi kalau untuk orang tua masih agak keter suaranya
Sepadan dengan Harga:dengan harga segitu lumayan lah

Kalau untuk suara ya lumayan keras untuk mutar musik ya"
lutfia150697,5,"Fast respon, pengiriman cepat. Kualitas sesuai dengan harga 👍"
c*****y,3,"Sayangnya barang yang saya terima agak bermasalah, bluetoothnya tidak bisa connect. Jadi perlu beli alat tersendiri supaya bisa dipakai"
o*****3,5,Fitur Terbaik:kualitas sesuai harga. bahan plastik dan rentan pecah. tapi suaranya bagus. mic-nya berfungsi dengan
saadahsaad1989,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:iya

Sangat membantu untuk mengajar anak TK di dalam kelas 👍
Sudah beli yang ke2 kalinya"
ayu423669,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:yes

Bunyinya kenceng,dengan harga segitu bagus sih..smoga awet.mkasii"
p*****h,5,"Sepadan dengan Harga:sepadan

Bagus bangett, puas belanja ditoko ini"
a*****r,5,Oke barang sudah sampai ditangan responnya sangat cepat  pengemasan aman  pengirimannya jg cepat ok thank u min sayang 😘😘😘
r*****_,5,"keren, bagus sangat bagus, terimakasih seller murah sudah dapat harga sebagus ini"
19_9.19,5,Barang sudah sampai oke lengkap produk bagus pengiriman cepat kilatt pokoknya josss gandosssss ssssssssss
r*****m,5,"Fitur Terbaik:Mic. bluetooth. Speaker
Sepadan dengan Harga:Sangat sepadan

Beli karena anak pengen punya mic buat nyanyi2. Seneng banget ini anaknya. Suaranya oke. Volume juga keras. Terima kasih seller Barokalloh.."
y*****i,5,"Alhamdulillah pengiriman cepet Dan berfungsi dengan baik, anakq suka😊😊
Makasih 🙏 🙏🙏"
agtvyos,5,"Untuk yg sering gabut, ini bagus untuk harga yang terjangkau,speaker nya nyaring juga,,👏"
0khtvek896,5,"Sepadan dengan Harga:harganya juga gc mhal"" amat

Mksi brangnya sdh smpk dn tdk mrugikan hasilnya juga sya suka mksi y kak"
y*****g,5,Barang datang dengan selamat sesuai dengan gambar dan deskripsi berfungsi baik dan normal
pujhyanthonjr,5,Pesanan sudah saya terima. Paking bgus.. barang berfungsi dengan baik..
p*****d,5,💬💬
vhidinuchiha,5,"Sepadan dengan Harga:Sepadan
Fitur Terbaik:Baik

SEPADAN DG HARGA.. Semoga awet...
 pengiriman cepat packing jg aman..."
bairullah.11,5,"Fitur Terbaik:Produk memuaskan
Sepadan dengan Harga:Sesuai harga

Barang telah dengan selamat. 
Pengiriman ok. 
Mantap"
sofiahariyanto,4,Kualitas produk baik pengiriman barang cepat packing rapi recommended 👍👍
evmdu7dva9,2,spiker rusak tidak bisa menyambung dengan bluetooth
widodoyudianto0685,5,"Harga Murah Polll kualitas Muasokkk ,,kecepatan Pengiriman Bagus suaranya Cukup Bagus semoga awett saja Terima kasih recommended seller"
r*****a,3,"Bintang 3 si kalo aku soalnya packingnya gak aman jadi sampek copot bener"" dateng gabisa nyala bukannya nyalain ekspedisinya tapi harus diamankan juga packingannya"
imeldaislamiati,4,Mic nya tidak berfungsi padahal udah ngeluarin duit 50 tapi seller nya maen kirim aja trs pengemasanya rawan banget bisa kalian lihat d vidio nyl
sasmitaningsih518,5,"Pengemasan rapi , alhamdulillah speaker gk da yg lecet suara saat dinyalakan👍 dngan hrg segitu,bonus mic alhamdulillah msih bisa digunakan, kurir jg ramah,mga toko ni lncar trus((amin))"
nitasihotang,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:standard kualitas. .

Packing aman, rapi.. Gak ada yg lecet.. Terimakasih seller semoga semakin sukses 😁😁"
ichapuspita26,5,"Fitur Terbaik:baik
Sepadan dengan Harga:murah meriah

Spikernya sudah sampai sudah di coba juga bagus bnget suaranya juga jernih 
Pengiriman cepat juga 
Terimakasih"
risalmahesa1717,5,"awal barang dateng batrainya lepas , tp gpp bisa di perbaiki sendiri .. barang sesuai boleh lah tapi lain kali tolong di cek kali sebelum barang dikirim makasih"
umamk0546,5,Barang mungil dengan suara menggelegar sdh sampai. Bagus betul dengan harga segitu. Pengemasan berlapis. Terima ksh. Semoga toko MIPKIM TECH ini laris terus dan lancar ya ka.
ami.fajariah,1,"Fitur Terbaik:barang cacat
Sepadan dengan Harga:tidak sesuai

Barang datangnya nggak sesuai ekspektasi sound yang di tengah copot jadi suaranya kresek"" malah nggak bisa di pakek langsung komplain malah di suruh perbaiki sendiri kan malah rugi mudah-mudahan selalu di lariskan ya dagangannya terus jangan sombong sama pembeli setidaknya ada tanggung jawabnya"
